% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=13, Fri May 31 13:55:34 2024, <python>{}</python>
22 176 0.23874022867624697 7.855383551422759 -0.750849981036568 -7.3203472072146558e-01 -0.677447476262816 -0.4647341704676675   
23 184 0.20234508877521634 8.860199934947484 -0.7523045513402515 -7.5230455134025154e-01 -0.6988152202900565 -0.5004225217092069   
24 192 0.23778240373138834 8.846903623934168 -0.7778520948982856 -7.7785209489828555e-01 -0.6690643164963042 -0.6046747256425478   
25 200 0.30198236906748244 9.353542965181598 -0.7778520948982856 -7.6267793580488308e-01 -0.6787293195075632 -0.6421573986607443   
26 208 0.29093780934192803 9.281854961554737 -0.7778520948982856 -6.7130797388471641e-01 -0.6167240636339123 -0.45208364235436116   
27 216 0.2765085678343434 9.74610003720737 -0.7778520948982856 -7.5935495265693276e-01 -0.7112269297293086 -0.5880433761088963   
28 224 0.2619898963251313 10.103543202277024 -0.7778520948982856 -7.6862721547915158e-01 -0.6514392423723574 -0.5154268046982478   
29 232 0.2685930966601018 10.374664244168558 -0.8021383078619537 -8.0213830786195373e-01 -0.7050841607721106 -0.6486132597788705   
30 240 0.28102110599859875 11.317813681451089 -0.8021383078619537 -7.7643675734360906e-01 -0.7472793487752558 -0.5887799988688209   
31 248 0.2652440462126334 13.380397944309172 -0.8021383078619537 -7.8219259413769460e-01 -0.7307046770288962 -0.5740875516738513   
32 256 0.26110274028657515 13.3872816614914 -0.8021383078619537 -7.7494020806913078e-01 -0.7037317084933752 -0.6710638357370069   
33 264 0.2538285671856774 14.19175660223621 -0.8021383078619537 -8.0004276968619781e-01 -0.7391032707729432 -0.6217183890330673   
34 272 0.2516432099507651 14.986035870340935 -0.8021383078619537 -7.8540934426359854e-01 -0.7549974956844975 -0.7373588319795952   
35 280 0.23577583975360097 15.218650572271605 -0.8021383078619537 -7.9723323089679388e-01 -0.757937788173376 -0.6384223824227574   
36 288 0.23569539073908133 15.222839758934708 -0.8021383078619537 -7.5918582197192663e-01 -0.7313703874554546 -0.7170012163011852   
37 296 0.2275990488883638 18.709195398397796 -0.8021383078619537 -7.8040711497848414e-01 -0.7569601211557119 -0.678098745854822   
38 304 0.22885024493244394 17.70019085346723 -0.8021383078619537 -7.6735460722829929e-01 -0.7469420092149333 -0.6616216169441211   
39 312 0.20239565304145926 20.36676342736919 -0.8021383078619537 -7.8524827914742801e-01 -0.7543117398904303 -0.6906647865088507   
40 320 0.18595079024591848 20.308712759626413 -0.8021383078619537 -7.7308199100914776e-01 -0.7381790063240474 -0.695398636920844   
41 328 0.16616044376516095 19.35910844533614 -0.8021383078619537 -7.9088680537771316e-01 -0.7586053790058058 -0.7388207346453726   
42 336 0.18008771123664363 19.372515291453414 -0.8021383078619537 -7.9613757125474072e-01 -0.7660726244747991 -0.7588588217722393   
43 344 0.20548296016995032 19.106890750006883 -0.8021383078619537 -7.9791878241354719e-01 -0.7706331979757624 -0.7196105540744613   
44 352 0.20831958787762062 20.256832647916493 -0.8021383078619537 -7.9457649177353262e-01 -0.7779467694585918 -0.7365859295535049   
45 360 0.20468332647523008 22.429981005435433 -0.8021383078619537 -7.7872831865970016e-01 -0.7632890280810412 -0.7235276422148437   
46 368 0.18812196313225424 22.107144971345996 -0.8021383078619537 -7.9981746395198794e-01 -0.7718253787752751 -0.6441556931281442   
47 376 0.14877828459476142 25.369298035880554 -0.8021383078619537 -7.9741852778334421e-01 -0.7746692492617651 -0.7619053440107844   
48 384 0.12922518992583418 21.7028310170826 -0.8021383078619537 -7.8984511230231891e-01 -0.7784191677918638 -0.7678695552380193   
49 392 0.11700795362464643 22.574841507563487 -0.8021383078619537 -7.8707639946651420e-01 -0.7692147732162645 -0.7601420763992535   
50 400 0.10282565226600418 21.87431522726066 -0.8021383078619537 -7.9534759483227524e-01 -0.7711737548370896 -0.7633734574651404   
51 408 0.10751366199668684 19.203031674315284 -0.80386512622642 -8.0386512622642003e-01 -0.767309592291175 -0.7637010898574654   
52 416 0.10633111238466826 19.861727810536514 -0.80386512622642 -8.0194802351467409e-01 -0.7764948246584686 -0.7698472629745265   
53 424 0.10247684676416481 20.94777590250112 -0.80386512622642 -8.0278859454712670e-01 -0.7805505433073061 -0.7682902614832137   
54 432 0.08460432307414473 22.086353061629186 -0.80386512622642 -8.0251871673450204e-01 -0.7719327600404546 -0.7626560161011047   
55 440 0.07212894159620319 23.123997037719043 -0.8083046102769839 -8.0830461027698386e-01 -0.7707497049511276 -0.7679697774463887   
56 448 0.0630519242206986 23.57655517614202 -0.8083046102769839 -7.9903581124376621e-01 -0.7832483865099844 -0.7678305044956693   
57 456 0.0590089739123851 22.6918509497385 -0.8083046102769839 -7.9186845314157073e-01 -0.7701000947871606 -0.7578642852416457   
58 464 0.059359254579329876 20.040197721195447 -0.8083046102769839 -7.9871268499827086e-01 -0.772042304926278 -0.7600411005078856   
59 472 0.0609385743241737 20.978576869833006 -0.8083046102769839 -7.9829966699587884e-01 -0.7700463516712499 -0.7659985225885904   
60 480 0.059803613524050545 20.94570498297283 -0.8083046102769839 -8.0269129970345565e-01 -0.7836052988891157 -0.7652950453084342   
61 488 0.05625992306404377 22.42055149562118 -0.8083046102769839 -8.0384326299515974e-01 -0.7818807350596603 -0.769428120057561   
62 496 0.06063467409304032 23.825632324080008 -0.8083046102769839 -8.0637832269827325e-01 -0.778761266368703 -0.7672430106987896   
63 504 0.0547443953667603 24.28011086463215 -0.8083046102769839 -7.9653814191403860e-01 -0.7706637552478524 -0.7685087340225556   
64 512 0.052494135044438346 25.582016359971988 -0.8083046102769839 -8.0813936978782486e-01 -0.7788763118307998 -0.7673646464502333   
65 520 0.05576854351715424 29.14813543575937 -0.8083046102769839 -7.8789072854336184e-01 -0.7741388474943377 -0.7697986548423686   
66 528 0.046383580347291654 29.74309855249319 -0.8083046102769839 -8.0129592935417471e-01 -0.7866354709317501 -0.7762581723845157   
67 536 0.04095959572176976 30.34403873125072 -0.8083046102769839 -8.0059375890791884e-01 -0.7752320133940912 -0.7671530931616428   
68 544 0.03607320231969365 30.71496460599787 -0.8083046102769839 -7.9391507880916357e-01 -0.7822491353774188 -0.7716511034616307   
69 552 0.03476280067141147 30.4096813604998 -0.8084972993442417 -8.0849729934424175e-01 -0.7920989869291326 -0.7764435191958332   
70 560 0.03454381223971566 33.321288973253296 -0.8084972993442417 -7.9061035326328422e-01 -0.7674358760058534 -0.7612186123765953   
71 568 0.033855919267436606 32.55158350797409 -0.8084972993442417 -7.9958120467998794e-01 -0.7787586889177918 -0.7590537870286496   
72 576 0.036609606659254564 30.479687427825947 -0.8084972993442417 -8.0408157137580472e-01 -0.7902331528079122 -0.7684668162441005   
73 584 0.034590110469021045 26.37672914996342 -0.8084972993442417 -7.9413191345501977e-01 -0.7819492314125724 -0.7629220867779183   
74 592 0.034096517224598305 24.577307931356106 -0.8091404633623137 -8.0914046336231371e-01 -0.7878013368233556 -0.7727130082839578   
75 600 0.036891929501105626 23.57019844970045 -0.8091404633623137 -7.9610181597521568e-01 -0.7859796895803419 -0.7788347073334267   
76 608 0.03561207573391575 22.799459531002338 -0.8091404633623137 -7.9732266532274187e-01 -0.78538563399982 -0.7626548945482995   
77 616 0.031170444223262254 21.201919220807152 -0.8091404633623137 -7.9560870631943281e-01 -0.7922055403046089 -0.7677238094764212   
78 624 0.02615778422371256 20.740696979372693 -0.8091404633623137 -7.8966472789154185e-01 -0.7820381864490185 -0.7544525671444822   
79 632 0.024023696022430464 20.526929116345375 -0.8091404633623137 -7.9703806876457883e-01 -0.7783883761447978 -0.7627187917175589   
80 640 0.026426563234976927 22.03834375800187 -0.8091404633623137 -7.9318942565379058e-01 -0.7863570568494752 -0.7822957669817936   
81 648 0.02813529652602843 24.174714624992657 -0.8091404633623137 -7.9877072609323463e-01 -0.7834928253092748 -0.7596120952333547   
82 656 0.028390370185425028 27.815971443012547 -0.8091404633623137 -7.9220575136928839e-01 -0.7876002933949608 -0.7835528596176712   
83 664 0.030225222265163575 30.353364834000867 -0.8091404633623137 -7.9955833183149572e-01 -0.7895666370657033 -0.7764173258311037   
84 672 0.02626272968615923 31.40508577997137 -0.8091404633623137 -7.9778074789787046e-01 -0.7876756141498611 -0.7805574915830731   
85 680 0.02913601053897966 31.410391576459407 -0.8091404633623137 -7.9966319221681748e-01 -0.7757550018100853 -0.7611807073410938   
86 688 0.02927993092722745 33.26000123900899 -0.8091404633623137 -7.9559712211537859e-01 -0.777179531342272 -0.7590784376909874   
87 696 0.027804792114943588 33.86307736141636 -0.8091404633623137 -7.9305645409674619e-01 -0.7865506679171815 -0.7659384138006617   
88 704 0.028366416584725856 35.73729256956548 -0.8091404633623137 -8.0192629893194478e-01 -0.790616500747614 -0.7649883619635913   
89 712 0.026478167071265556 36.45323306978511 -0.8091404633623137 -7.9369539002270462e-01 -0.7851944075640063 -0.7762478381636682   
90 720 0.023235774373748207 39.17315395467281 -0.8091404633623137 -8.0590103854432971e-01 -0.7894730321866277 -0.773839728102796   
91 728 0.022295628558082252 38.72854528832695 -0.8091404633623137 -7.9112992116607206e-01 -0.7861885483088371 -0.7673078085784911   
92 736 0.01991295828171791 40.23009539727875 -0.8091404633623137 -7.9889871384619759e-01 -0.7876586968275855 -0.7752075988311002   
93 744 0.02097133705790064 41.30535907445562 -0.8091404633623137 -7.9251911948792197e-01 -0.787749108130943 -0.7831567006886215   
